freebase_id,nominations,wins
/m/01z0q8,0,0
/m/02mkwj,1,1
/m/02_gjg,0,0
/m/0bh9xj1,46,5
/m/011yfd,20,31
/m/0kv4pt,0,0
/m/0c3ybss,15,8
/m/0kvbxp,7,4
/m/0j3f7p6,2,0
/m/028bb4x,0,0
/m/03lb7_,14,6
/m/0df92l,35,19
/m/0b6l591,9,7
/m/02ywwy,17,4
/m/02pjc1h,55,24
/m/07s7hdz,0,0
/m/027kw3m,0,0
/m/04n42nw,5,1
/m/02r1ch0,3,3
/m/03d1hn1,5,4
/m/0640k56,21,20
/m/0bmhvpr,148,65
/m/0bbvsd,2,3
/m/0dvdj0,2,0
/m/06_xjwg,0,0
/m/0gxq0ws,3,0
/m/0c_194,6,1
/m/0g9pz0,0,3
/m/01jc1h,0,0
/m/03wj_q,3,1
/m/01cz7r,17,11
/m/04j0twr,0,9
/m/0gy9yqc,0,0
/m/0h3pb9c,23,18
/m/0gwdqfj,12,0
/m/06z0tl,4,3
/m/03h28mg,0,0
/m/06sqgj,11,4
/m/01hdzl3,7,3
/m/0c1jfs,0,5
/m/020bv3,29,10
/m/054mcv,0,0
/m/05qss9,2,0
/m/03kmz8,6,1
/m/01fxw4,0,0
/m/0c3_269,0,0
/m/0j8f1bg,33,44
/m/04_rjv,0,0
/m/063zxs5,7,5
/m/0dsvzh,32,33
/m/080p93d,0,0
/m/07mkpx,0,0
/m/08vw2f,0,0
/m/03_njz,8,4
/m/047dkn5,10,1
/m/080_bs,2,0
/m/02qbnls,4,2
/m/0h56ntl,0,0
/m/076tj3c,0,0
/m/065f9t,11,6
/m/02vzwxy,7,5
/m/0bbcrq,34,4
/m/08gnl0,2,0
/m/02b6n9,64,36
/m/04g9gd,0,2
/m/0gfy96,13,8
/m/026535j,21,7
/m/0g5qmbz,27,10
/m/0blp1,4,1
/m/01h7bb,67,20
/m/0drn2t,4,4
/m/0glbqt,13,21
/m/0bvn25,26,8
/m/03m741n,3,0
/m/0drn23,5,1
/m/07njn_,8,5
/m/0416y94,47,26
/m/0gg6bz9,0,0
/m/012gk9,5,5
/m/0c3nc,4,3
/m/0bn42h,2,2
/m/0bpbhm,11,3
/m/0hhqv27,58,7
/m/04g2rr,0,0
/m/04zyx_5,0,0
/m/0kvfv3,4,0
/m/02d003,4,2
/m/02vv2rq,2,2
/m/03y8k5j,23,5
/m/03tv11,10,5
/m/0h3b2yt,0,0
/m/02txgy,5,12
/m/01pgp_,0,0
/m/04j0dmq,0,4
/m/097zcz,15,18
/m/0p9rz,16,16
/m/0ds_wq,1,1
/m/0cc7x,1,3
/m/0bs8s1p,66,26
/m/0h64hw4,2,0
/m/07s3cgn,21,23
/m/06w6nzk,0,0
/m/0h66z__,7,0
/m/0564x,2,5
/m/0kvgwc,2,4
/m/028cg00,6,2
/m/0275w_y,4,6
/m/0bwh8jv,0,0
/m/09q5w2,104,60
/m/03vyjr,6,7
/m/0dsf7lf,20,5
/m/04zww8x,4,6
/m/06_npp,0,0
/m/0kv6pf,4,3
/m/07k7h19,4,0
/m/06v5sr,10,16
/m/01v1ln,10,6
/m/03gx0p2,1,1
/m/0288083,3,1
/m/0kv4nn,0,2
/m/0dnkmq,10,1
/m/03c_cxn,63,39
/m/0gwjw0c,158,58
/m/01p0rd,2,1
/m/039q43,3,0
/m/0dvljw,9,14
/m/076x7zt,0,0
/m/0dtwcg,0,0
/m/04x6nr,16,14
/m/096rkm,2,2
/m/04xnct,0,0
/m/027k0fn,3,1
/m/02rtf4,4,1
/m/08jl3y,0,0
/m/06zgd5,22,8
/m/027snh0,0,0
/m/0bvy9k,3,1
/m/026z6v4,1,4
/m/067vs7,4,6
/m/0272kz_,0,0
/m/0m63c,35,43
/m/033pf1,5,5
/m/0c6dzc,0,5
/m/03nr4v,0,0
/m/0gfnrzj,7,5
/m/04yfgfc,2,0
/m/0b76d_m,12,7
/m/04cr1g6,0,0
/m/05kx3x,8,2
/m/0djg6j,0,0
/m/05c47gr,0,2
/m/04j1286,0,4
/m/05znth0,0,2
/m/0dmb9t,2,0
/m/06w5c6,0,0
/m/080q9v1,4,6
/m/0ds867k,2,0
/m/09yqf1,6,1
/m/03wgcl,1,8
/m/0kv0c6,0,0
/m/073ds8,3,2
/m/026hh0m,2,1
/m/04f52y4,0,0
/m/05k8zz,4,2
/m/02prqng,2,2
/m/03hp2y1,3,1
/m/01h871,1,2
/m/02chhq,24,4
/m/0m9tw,6,1
/m/048r1l,10,17
/m/0dfyvj,9,17
/m/02s9k_,8,4
/m/027jb4q,3,2
/m/04984j,8,4
/m/0cg4j5c,6,7
/m/09hfyy,0,0
/m/02vmj_0,21,3
/m/05d9hq,1,7
/m/0gf18g,2,0
/m/02vkdjr,0,5
/m/01qf6c,9,13
/m/0fkn6k,0,0
/m/0hhqh5c,7,4
/m/02qg5zq,11,4
/m/01r9zb,10,8
/m/0661m4p,13,1
/m/0h16913,72,68
/m/086jdx,0,0
/m/08yb0w,0,0
/m/0dggx6,1,10
/m/074w86,10,3
/m/05q08x,0,0
/m/0gl4md7,3,2
/m/06znwky,24,9
/m/04y0t6,7,4
/m/034r25,8,4
/m/0f84n0,0,0
/m/02rjf3x,22,20
/m/0h7n7_d,0,0
/m/0bz7sb,0,0
/m/06823p,47,46
/m/04jn6y7,0,0
/m/02gvr_,9,1
/m/0g5r4vt,5,2
/m/08wvf1,3,6
/m/076y36,2,3
/m/0g41yv0,12,7
/m/027nkyc,0,0
/m/0416xc,0,0
/m/04115hs,3,7
/m/03jzvf,3,3
/m/06xqr4,3,1
/m/0g0rlg,3,0
/m/0dr_4,83,126
/m/07j90r,1,4
/m/0jyjs,1,2
/m/08ct6,13,17
/m/05mty64,2,1
/m/02hvyj,4,1
/m/0h67s7n,0,0
/m/03hmt9b,133,153
/m/027ygy,9,7
/m/0ddddcq,13,0
/m/0glpbq5,0,2
/m/05n0ms,8,1
/m/027p7w,0,0
/m/03_xdw,5,0
/m/02825cv,6,1
/m/0b9rdk,14,2
/m/0jwxpft,0,0
/m/0h3qp51,0,0
/m/02k7v1,0,0
/m/03hlzbp,1,2
/m/0fb0zy,1,1
/m/05nqyk,4,8
/m/094s7j,11,4
/m/0cp17y7,21,11
/m/0bdz1c,15,15
/m/0d4m9r,0,0
/m/04gjr8j,0,0
/m/0kv8xv,0,0
/m/091rc5,9,4
/m/05pbl56,16,4
/m/0fmht5,3,0
/m/02rqwhl,33,17
/m/0ds37np,0,0
/m/03r8x1,0,0
/m/0dgq_kn,91,26
/m/0dlkvhq,3,6
/m/02vq16v,0,0
/m/063zc8f,5,1
/m/0bzlbq,9,12
/m/027sqdy,2,3
/m/06h7jf,0,0
/m/07sc6nw,11,1
/m/06t_bd,0,0
/m/02z533,1,1
/m/0dgpclx,7,10
/m/040rvz,0,7
/m/03h5qb,0,0
/m/04zxmvq,37,28
/m/0b6k0rq,0,0
/m/01m_90,1,3
/m/0f3k1s,2,0
/m/0crpgp,3,0
/m/080k1tq,2,2
/m/0ggbfw1,8,13
/m/04nl83,38,69
/m/0ggbfwf,6,0
/m/03tn80,11,2
/m/04tb0h,6,2
/m/04j109h,0,3
/m/0d329_,4,10
/m/0f1jm9,5,1
/m/05rm56,4,3
/m/0bpx1k,30,11
/m/07gz1y,3,2
/m/0gxmvbv,8,3
/m/0hzpgdg,0,0
/m/0bfd67,3,1
/m/032xrj,1,2
/m/07cybz,4,4
/m/0bcz598,0,0
/m/03grp9d,2,9
/m/0gx2tzc,12,4
/m/0gmff58,0,0
/m/080kkcx,15,4
/m/0h51_mt,177,85
/m/03crr54,0,0
/m/08bgt3,0,0
/m/04fyc2,5,1
/m/0d1ygy,0,0
/m/0cvkv5,94,61
/m/064lxnj,0,0
/m/075nd37,6,4
/m/04_0w_t,3,3
/m/043k1_h,0,0
/m/0d7svf,5,1
/m/0cvd48,10,5
/m/0gfrm1d,4,0
/m/0bh7bpg,0,2
/m/0ch5m5g,0,0
/m/03wh35,2,0
/m/07q78,9,5
/m/011yn5,54,38
/m/03sb0b,2,2
/m/073r4f,3,2
/m/0bs2_p7,0,0
/m/0dtrwv,2,0
/m/08xdkg,3,0
/m/04zc0h,0,0
/m/068h4t,3,0
/m/076zqg9,2,1
/m/07gb81,0,0
/m/0dm43c,6,1
/m/01f7jt,11,9
/m/02mgcm,2,0
/m/02pj4ds,11,1
/m/03lrht,2,3
/m/0jqly,9,2
/m/0bmfcx0,4,4
/m/02t_h3,20,14
/m/07jqjx,4,2
/m/0gldy,1,2
/m/0kvf88,0,0
/m/0bhbhly,5,5
/m/04cbbz,7,2
/m/03hhmhh,14,7
/m/09gc309,0,0
/m/0f13c51,10,8
/m/04b2qn,91,122
/m/02xd2b,4,1
/m/034qmv,2,2
/m/02pr1v2,0,0
/m/0fhmxr,1,2
/m/0309c5,6,4
/m/03ynx1,0,0
/m/027sx3l,0,0
/m/02rb84n,63,22
/m/05c02tm,3,2
/m/0cpzkz,8,9
/m/03_ddx,0,0
/m/0frkf7,2,1
/m/0fpkdp,8,4
/m/02z9fb,2,0
/m/056p3k,4,0
/m/0d1s52,1,2
/m/04n53y2,3,3
/m/0g5q34q,15,6
/m/05s14k,2,0
/m/08gsvw,32,4
/m/050t18,2,2
/m/05gb9z,16,5
/m/02x8fs,1,2
/m/031gmx,5,0
/m/06wqzz,5,3
/m/0bmssv,8,2
/m/0j3dg0x,2,0
/m/0k0n6hl,6,3
/m/02wwmhc,4,2
/m/094fgb,0,0
/m/0j7j4ls,2,0
/m/02lwyw,0,0
/m/08hxvl,0,0
/m/0464yvm,7,13
/m/011ysn,47,22
/m/035yn8,19,18
/m/0b61m_,0,0
/m/048yth,3,3
/m/08phg9,95,27
/m/0g4pl7z,19,20
/m/05spbm,0,0
/m/03kfz0,4,1
/m/0gywj6f,0,0
/m/0hzp07t,19,6
/m/085zx5,3,1
/m/0bth54,131,90
/m/02vrjbq,0,0
/m/05b3jh0,8,1
/m/0hrdg1w,38,11
/m/0d1tgy,1,1
/m/01r_0s,4,2
/m/0bwky98,9,7
/m/087hr4,2,0
/m/03b_h1l,5,1
/m/03cp2yd,3,2
/m/05rqhv,0,0
/m/087sg6,2,0
/m/0j3cfkt,10,7
/m/02dxrm,0,0
/m/041y33,9,2
/m/04v8x9,13,29
/m/0cfh59,3,3
/m/065dc4,21,8
/m/06gyxs,0,0
/m/07f_7h,8,0
/m/0hgn629,1,1
/m/02785pw,1,1
/m/0f1blm,41,16
/m/0284j21,0,0
/m/0f2864,0,0
/m/08rr9b,2,2
/m/06s5sq,2,5
/m/029jg4,1,7
/m/07yj3_5,1,1
/m/0b6mjb4,3,4
/m/0dpf8g,10,5
/m/0c6s5q,0,0
/m/0jl08px,0,0
/m/0cz_ym,38,12
/m/01cbx,0,0
/m/09ghdt,7,7
/m/0gsrjz,0,3
/m/03sl8j,3,1
/m/03tsz3,19,4
/m/0f2sx4,14,0
/m/014gcy,27,12
/m/07k4krr,5,1
/m/09dzvh,1,1
/m/09v2_80,3,4
/m/0llcx,28,13
/m/05g8pg,47,25
/m/0d7y2q,2,0
/m/07lvsx,0,0
/m/0bk7kq,7,12
/m/01snqb,7,1
/m/08v6ll,0,0
/m/06c_pt,5,2
/m/04g1nc5,0,0
/m/05h2c50,17,23
/m/0m2kd,12,6
/m/048hrf,0,0
/m/04xnk6,2,0
/m/015wsj,8,3
/m/02r9mrt,6,3
/m/07024,75,79
/m/04cpq8,2,1
/m/07d3hw,19,47
/m/052g_x,0,0
/m/0893dl,2,1
/m/09gnvyw,0,0
/m/02vkxyv,3,2
/m/0bcqt3,24,7
/m/06911k,3,0
/m/05q7z13,0,0
/m/02qczf7,5,1
/m/02w6b7l,4,1
/m/04zxrf0,0,0
/m/0cmbmct,0,0
/m/087dlb,1,5
/m/0754ns,5,1
/m/047csmy,31,15
/m/02r2px,0,0
/m/020lbh,0,0
/m/02rcggt,8,0
/m/06llvx,0,0
/m/0hhggry,4,1
/m/0276ps8,0,0
/m/09rsmds,3,0
/m/07mbt1,0,0
/m/08vnfw,1,1
/m/02k35x,7,3
/m/0dgt4t,3,0
/m/068jvg,6,0
/m/01zn6d,0,0
/m/09xhrq,0,0
/m/0h_db8s,10,1
/m/03gwfzp,0,0
/m/02ryw0f,0,0
/m/026fs38,23,14
/m/0fp_dsj,5,0
/m/02w59y7,0,0
/m/09gdh6k,15,4
/m/08nzsk,0,0
/m/03r6_w,11,3
/m/02gxc5,3,0
/m/0bs5n8d,6,1
/m/03qlxf5,5,4
/m/0g5r5dg,9,2
/m/0bccsx,0,0
/m/02b7j8,1,1
/m/0bf17g,3,0
/m/084nr2g,2,0
/m/03y_zj,10,3
/m/02qhm_6,2,0
/m/0c1sgd3,13,3
/m/04j272x,0,0
/m/047ck50,0,0
/m/02qhbqd,8,10
/m/07l4_hf,15,17
/m/04sntd,4,1
/m/027tvnh,3,1
/m/0hv27,9,5
/m/03h63qj,9,11
/m/04jdgq,2,0
/m/0ccdvq,3,1
/m/03d1v5c,7,7
/m/04jw07,8,0
/m/03ck1_k,0,4
/m/080fr10,3,2
/m/0gx08m7,1,1
/m/048lh4,6,4
/m/02bj22,3,1
/m/038jkz,5,0
/m/0h870ns,0,3
/m/02qcr,30,12
/m/0b6nsfh,12,6
/m/09p35z,3,1
/m/01hqk,22,10
/m/01k1k4,32,18
/m/02789mt,0,0
/m/083gcx,5,1
/m/01hq1,29,2
/m/035zkg,9,1
/m/04793m3,9,7
/m/0gvn8gt,1,1
/m/01bb9r,19,8
/m/065_nfr,0,0
/m/06w_w0,7,7
/m/09_3py,0,0
/m/04grkmd,8,0
/m/0978_l,11,24
/m/05vnln,0,0
/m/0298n7,44,6
/m/04wddl,8,7
/m/06v9zs,1,3
/m/03cw20f,3,0
/m/0124k9,138,46
/m/02rllws,2,0
/m/04f52jw,63,25
/m/01s2xz,19,3
/m/02f7v_,10,0
/m/0278v6g,3,2
/m/0gwjvwf,11,2
/m/0282qs4,12,37
/m/07khcfx,0,0
/m/0353tm,11,2
/m/028f12,4,0
/m/03c5vfj,6,1
/m/0k81zrg,0,3
/m/0bgmfq,4,0
/m/0bw3zf,0,0
/m/01s31w,3,1
/m/080f602,1,4
/m/04f285v,7,2
/m/0bl7dp,7,11
/m/0hvvf,29,22
/m/047rcns,0,0
/m/09jqv1,6,1
/m/0963mq,7,1
/m/0261pp,0,0
/m/0168ls,11,12
/m/0qm8b,37,11
/m/04j2q5_,0,0
/m/0dm4gjd,0,0
/m/02n46r,6,0
/m/03c1cq0,13,16
/m/0hfzr,49,91
/m/0cn4t_,0,0
/m/02825kb,19,4
/m/0by0r9h,0,0
/m/0g9wth,2,1
/m/04jm7j0,2,2
/m/0h4yfvx,1,2
/m/03nnzk,0,0
/m/0fphgb,1,2
/m/02815nw,3,5
/m/029p7z,9,8
/m/02z5kg1,16,2
/m/03xkr6,4,0
/m/0kv6cv,13,1
/m/04wdy5,2,1
/m/033f8n,14,5
/m/03nnz2,6,2
/m/04j0zfl,0,10
/m/06w7kst,1,2
/m/02763p1,1,4
/m/0dnq3k,9,6
/m/0f858v,33,15
/m/078mng,0,0
/m/0f9l5n,2,1
/m/0p3_y,8,8
/m/07bj76,0,0
/m/0h_c64d,0,0
/m/05g0vh,1,1
/m/04gr_44,3,1
/m/03_gz8,33,8
/m/0hcp1,2,2
/m/0645k5,29,7
/m/05f8jnc,6,3
/m/04j17y2,14,3
/m/04m6vj,24,22
/m/01719t,27,10
/m/0c1sm3j,19,11
/m/0h7pxrz,7,12
/m/0h5nmzl,0,0
/m/07yghwt,0,0
/m/03fy0j,2,3
/m/08521z1,31,3
/m/03cgqbr,10,7
/m/07b2jc,0,0
/m/054hkz,0,0
/m/05f1br,0,0
/m/08720,14,4
/m/080c_y7,2,4
/m/07y1cs,23,12
/m/0bj79n6,10,13
/m/04gpm18,1,1
/m/040fjs,9,1
/m/061_vn,0,0
/m/0cwfgz,3,0
/m/08hjr9,4,1
/m/042g8j,0,0
/m/0f1qlg,2,1
/m/0dlngsd,10,3
/m/047cdww,0,0
/m/09k4d3y,0,0
/m/02qyyg5,0,0
/m/08rcnn,12,6
/m/0djb8hx,4,1
/m/0bf1fd,0,0
/m/04q5g,16,5
/m/05nxmf,5,2
/m/037s0_,2,0
/m/02krdz,7,13
/m/02g0rt,21,7
/m/0193rh,1,2
/m/025_5c,5,2
/m/0f7brw,0,0
/m/07tp08,9,18
/m/04brw1,5,12
/m/05nyqk,7,0
/m/033hmj,11,4
/m/04gcyg,8,1
/m/0kv8ht,0,0
/m/0gxrd70,2,0
/m/01rcz0,2,1
/m/080cw8,1,2
/m/05dy7p,13,9
/m/084wwx,1,1
/m/09gb65h,1,2
/m/02ndy4,13,6
/m/017zss,35,33
/m/043s2w5,2,1
/m/073f2t,1,1
/m/0b6dw2y,3,0
/m/03wbn7w,5,5
/m/03cffvv,23,11
/m/06v5th,12,27
/m/06fht6,6,1
/m/09gcrsw,79,31
/m/047q161,14,0
/m/04j15my,5,9
/m/04q467,0,0
/m/0fgm_l,19,4
/m/03mh94,22,2
/m/0bbgly,7,4
/m/0ds5_72,43,17
/m/04zyfwc,1,1
/m/05p15qs,10,10
/m/078z_r,14,7
/m/02rg6sm,1,1
/m/07jnt,42,21
/m/03ytv4,1,1
/m/0bpf1y,0,0
/m/09gh_j9,0,0
/m/01v5rj,48,46
/m/0bwg8x,3,0
/m/0k419,18,11
/m/01n7qj,2,0
/m/038bh3,3,1
/m/084h00h,0,0
/m/02gypn,1,3
/m/0f7w2q,16,16
/m/05sjl4,2,0
/m/05p1qyh,29,10
/m/0gn2nm,0,0
/m/08r4x3,25,6
/m/08062p3,0,0
/m/02prp3z,5,5
/m/0ccd3x,11,29
/m/06bks2,5,0
/m/06s4qp,8,3
/m/0f46zk,0,0
/m/0cn_srj,2,0
/m/018wsw,0,3
/m/02xbcp6,5,0
/m/0jwy6sk,0,0
/m/01n30p,56,28
/m/04yfcdd,2,0
/m/03m5y9p,8,1
/m/027dvmx,1,5
/m/05wq1m,1,1
/m/0479lmb,3,0
/m/026hs3l,1,2
/m/07y19z,1,3
/m/04175mk,0,0
/m/02845pf,0,0
/m/0_9wr,14,6
/m/0hqrx,2,2
/m/0gw7slf,2,2
/m/0h6r5,38,44
/m/0287tkj,0,0
/m/028_yv,13,11
/m/02vwqb,3,1
/m/0hqr4,0,0
/m/01tch8,2,4
/m/03czg0r,6,2
/m/0jkxwy9,3,2
/m/02ml29,0,0
/m/0gg9bmb,4,3
/m/02mvb2,6,7
/m/09rfh9,9,1
/m/0h3xztt,22,4
/m/09843x,3,3
/m/0ct2tf5,18,11
/m/0h61g8,4,5
/m/0b8ffw,0,10
/m/0bnhmx,13,1
/m/05zjzrk,0,3
/m/02z2mr7,0,0
/m/047q4xt,0,0
/m/0ggbhy7,100,35
/m/04xx35,11,2
/m/07d83t,1,1
/m/0hz6mv2,8,1
/m/02b61v,20,12
/m/09ggj6b,12,4
/m/07tzp6,3,4
/m/04_285,0,0
/m/07myxn,0,0
/m/027w7gw,0,0
/m/04ydr95,16,3
/m/026cs30,0,0
/m/0h1blwb,0,0
/m/0bdhfg,2,0
/m/0dln8jk,18,5
/m/09z3ns,28,21
/m/02pt8fz,0,0
/m/09cyky,3,3
/m/02x5ypf,18,9
/m/0k_9j,22,11
/m/09xq68,38,18
/m/0753hp,20,9
/m/0j9mjjx,5,1
/m/03h5cw3,7,2
/m/02ryw46,0,0
/m/0crymhx,0,0
/m/0bqvqq,0,0
/m/0gkyk9r,0,0
/m/03cvvtb,9,10
/m/016fyc,17,37
/m/09wnnb,5,1
/m/039vz0,3,0
/m/0c02vjm,5,1
/m/0bv8h2,8,2
/m/0gfx9j,3,0
/m/0bhb83p,4,0
/m/0h66b8k,20,11
/m/01dc46,14,6
/m/043n1r5,17,6
/m/0j3dw7y,17,3
/m/04pyf72,3,4
/m/0cq78f,0,0
/m/093p45,4,2
/m/07q5mt,0,0
/m/05zmnq3,2,2
/m/02qlth5,0,0
/m/0kmyxvt,179,37
/m/02pylw_,2,0
/m/05m__6g,0,0
/m/065yq3c,2,0
/m/041nhx,3,3
/m/0fj5y0,7,1
/m/02h5xf_,3,1
/m/03cspj4,0,2
/m/04zxn2z,42,14
/m/0cnshj,2,2
/m/09p0ct,70,35
/m/05lhnz,4,2
/m/0428q1,0,0
/m/047pp1g,0,0
/m/04q26ms,0,0
/m/05b_8f,3,2
/m/0dqg_9,3,5
/m/062zjtt,30,5
/m/09t7y_,0,0
/m/0792qx,2,0
/m/05t0_2v,65,18
/m/062fmf,0,0
/m/058sm0,2,0
/m/0564gy,0,0
/m/0289z5d,12,10
/m/0dvl_m,2,1
/m/0fs9vc,42,10
/m/0bh728f,1,2
/m/0g5ptf,12,4
/m/01v70t,3,6
/m/02vq583,0,0
/m/0135_9,2,2
/m/047qxs,0,0
/m/04n52p6,31,10
/m/04ycptv,0,0
/m/01j5ql,7,9
/m/0cmbvgh,0,0
/m/0gy0p_h,0,0
/m/04fzfj,13,10
/m/02cp0b,2,1
/m/0h1cdwq,1,2
/m/046391k,0,0
/m/0c61rf,7,1
/m/02pyf39,3,2
/m/08md07,4,1
/m/094k4m,0,0
/m/0dd9n7m,8,0
/m/0ggb34r,0,0
/m/05jvry,0,0
/m/03ddd5,2,1
/m/052q3r3,5,11
/m/09jbn5,3,7
/m/03qdzhk,2,7
/m/0g4nlf3,3,3
/m/072x72,2,0
/m/0bvvw7,7,1
/m/063_j5,16,5
/m/05_cq9,3,2
/m/0kvbl6,7,7
/m/026n4h6,4,8
/m/050jdw,0,0
/m/041hcf,4,3
/m/0642xf3,11,0
/m/0bl1_,16,28
/m/073kjj,1,1
/m/0fspbb,0,0
/m/02q1yj7,5,2
/m/06fxv3,0,0
/m/07l4__r,4,5
/m/02k80d,0,0
/m/04mysvj,4,0
/m/06__m6,32,12
/m/03pk0l,0,0
/m/04lj72n,2,6
/m/080l4xf,0,0
/m/04qdk5,14,9
/m/07kdbmr,3,0
/m/06gpz8,9,18
/m/047m7sp,0,0
/m/0gy2y8r,5,2
/m/0bxsk,14,0
/m/0dkv90,44,14
/m/062zm5h,80,38
/m/027ncf,2,2
/m/0h52wg,3,4
/m/0177rv,2,2
/m/06w4_4z,0,0
/m/02r89tq,3,2
/m/0h7t36,29,8
/m/03yn2kn,13,32
/m/07xvf,10,4
/m/03nxd23,0,0
/m/02pp2b3,2,1
/m/0cn_b8,22,7
/m/03f05j,0,0
/m/09v31h6,7,1
/m/04n7nzb,0,0
/m/0fpkhkz,95,35
/m/0d71hm,2,0
/m/056hzw,0,0
/m/0g5sxb4,1,1
/m/0gyj2ls,0,0
/m/016rw2,5,1
/m/09nrrz,3,7
/m/0fcxly,0,0
/m/02vwjcj,0,0
/m/097bbt,0,0
/m/04jshcw,0,0
/m/04m91p,2,0
/m/06xwq9,0,4
/m/04lhc4,59,33
/m/05sxnw0,4,1
/m/07kj851,0,0
/m/07hfnm,5,1
/m/024tb7,3,1
/m/0b4k1y,0,0
/m/03_gr5,1,1
/m/02x4xnj,14,14
/m/0bwtr3,0,0
/m/0422sm,0,0
/m/07dz2s,39,9
/m/02dtms,4,0
/m/04j086q,15,5
/m/05mvpy,0,0
/m/062b7h,0,3
/m/07j_qm,10,4
/m/05z_kps,29,21
/m/02tcrf,0,0
/m/01rc_m,1,4
/m/04n5187,25,29
/m/0fx23h,0,0
/m/0gwk5d,0,0
/m/0btyf5z,43,21
/m/0c3v3ws,2,0
/m/0h3v651,3,0
/m/07zsmk,7,0
/m/03x7hd,42,68
/m/06ys2z,5,0
/m/01l5j2,5,3
/m/06z3xb,6,1
/m/0gxmwsb,18,8
/m/03cd317,2,1
/m/0h7nczb,2,0
/m/01jw67,12,5
/m/0h_csjp,5,1
/m/027qw8x,1,1
/m/094g2z,2,1
/m/076q52,3,0
/m/02vrpz,9,9
/m/04nhbz,4,0
/m/03d0sxq,0,0
/m/06lp10,0,0
/m/02wy2mt,1,6
/m/0jhpk,1,2
/m/022lv4,4,1
/m/02ssvp,5,5
/m/040b5k,74,26
/m/0g54bw9,0,0
/m/03xvc7,3,1
/m/0fhg1g,0,0
/m/0c8tkt,1,2
/m/070178,4,0
/m/05pgdb,6,0
/m/07l4zhn,28,4
/m/0b00y6,3,0
/m/08qg5z,3,5
/m/08nltc,0,0
/m/02ps9wk,0,0
/m/0hv4t,24,21
/m/0858d3,2,1
/m/0192hw,2,2
/m/02z5x7l,1,3
/m/05v6d_,6,0
/m/026t4b_,2,1
/m/0cnp0k,3,0
/m/0by17xn,8,2
/m/0gvshpq,5,0
/m/0d6b7,6,6
/m/02prwdh,17,6
/m/0kvdwp,0,0
/m/0g58x5n,0,0
/m/05b4k33,0,0
/m/04l40p,5,2
/m/047tlmq,3,7
/m/05njxh,2,1
/m/02vzxsf,10,1
/m/06my_k,0,0
/m/05n3nd,2,1
/m/0glpp5l,22,7
/m/02qmspm,0,0
/m/05p14s,4,2
/m/05_mvf,0,0
/m/0414gmx,0,0
/m/0fq1b3,0,0
/m/07phbc,8,1
/m/02qt29n,0,0
/m/026nnbs,38,32
/m/097qd6,5,1
/m/0gkf_fm,0,5
/m/03q05j,10,9
/m/0hrcwn3,0,0
/m/05zl90z,4,5
/m/0fk25m,18,1
/m/026d6f,18,11
/m/05v9gnb,20,15
/m/0g0mcf,0,0
/m/03lfd_,23,10
/m/08m026,5,3
/m/02qk3fk,4,2
/m/06_x3lb,2,0
/m/03pyd6,6,0
/m/04hm6f,5,1
/m/0fcy8s,0,0
/m/09lxv9,19,3
/m/04x4vj,10,5
/m/015qcv,6,6
/m/04nkm_,5,2
/m/04n7n4v,2,0
/m/0gffmn8,5,4
/m/0crd8q6,14,3
/m/0h96zsm,0,0
/m/0404x7f,1,3
/m/07dpd,0,2
/m/011ycb,36,6
/m/031smq,5,2
/m/08lhs3,8,7
/m/07xkxw,10,13
/m/0dgrkhd,24,14
/m/04dsvk,2,1
/m/02rqd_,4,2
/m/02vnmg1,34,5
/m/03m4l2p,0,0
/m/0gyx615,1,1
/m/066cnz,0,0
/m/0gl5cx8,5,3
/m/04z5ml,0,0
/m/0k5k1,8,6
/m/083ccb,6,0
/m/03bzfwy,0,0
/m/04n2vk_,0,0
/m/07ykkf,0,0
/m/0g5sv0_,10,3
/m/0brzsb1,25,27
/m/055crg,0,0
/m/0gtxbqr,22,11
/m/04xmjj,3,2
/m/02xtxw,25,7
/m/03qbfb,1,1
/m/0fg23x,0,0
/m/06krf3,11,9
/m/0890hq,2,5
/m/02fwfb,19,11
/m/0sxhp,14,10
/m/0d18bq,4,1
/m/0243cq,17,6
/m/04n1p90,11,1
/m/0h56h84,0,0
/m/0gfjmmq,0,0
/m/03gtkbc,4,0
/m/02753gr,0,0
/m/0gy42wb,0,0
/m/06vbd_,8,5
/m/0c6y3m,4,9
/m/04lqvfg,39,49
/m/026j1lx,1,2
/m/02drtn,0,0
/m/033fqh,15,7
/m/043h5s,0,2
/m/0dw4y1,2,0
/m/076xv29,10,6
/m/05grgm,0,0
/m/0gj50,575,192
/m/03gvt7q,0,0
/m/03jsdr,13,12
/m/03cb4k2,3,1
/m/04dsnp,16,14
/m/03ckqb7,0,0
/m/0j67633,0,0
/m/0jwtn_2,8,5
/m/0gzy02,12,4
/m/04j196y,8,11
/m/08vf4y,3,0
/m/0drg_v,2,1
/m/01_456,33,24
/m/02rzvmr,13,3
/m/02wk_5,10,3
/m/0hr8lq4,0,0
/m/01wbx2,0,0
/m/0g_jqv,3,5
/m/0cf0bw,0,0
/m/05v5_gc,3,1
/m/0dllxnf,0,0
/m/02pvxzm,1,1
/m/05gtpm,5,5
/m/0ktv7,4,1
/m/04l4rt,0,0
/m/01t7bl,2,1
/m/05r1cs,2,0
/m/023z7v,22,36
/m/09v6jyh,19,4
/m/01s7vd,0,0
