wikipedia_id,freebase_id,name,revenue,runtime,languages,countries,genres,release_date_datetime,imdb_id,metacritic_id,imdb_rating,imdb_votes,metascore,count_nomination,count_award
23435357,/m/06w7l0s,Do Knot Disturb,,139.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03rk0"": ""India""}","{""/m/03q4nz"": ""World cinema"", ""/m/0220p9g"": ""Musical comedy"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/01chg"": ""Bollywood""}",2009-10-02,tt1343362,movie/do-knot-disturb,3.7,1275.0,,3,1
30548208,/m/0g9wdmc,The Iron Lady,114943631.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom""}","{""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama""}",2011-12-26,tt1007029,movie/the-iron-lady,6.4,112580.0,52.0,47,27
1964091,/m/069dl1,Next,76066841.0,95.0,"{""/m/064_8sq"": ""French Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}",2007-04-25,tt0435705,movie/next,6.2,164163.0,42.0,3,2
9404578,/m/0287gvq,The Lady Vanishes,,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy"", ""/m/0bkbm"": ""Spy""}",1938-01-01,tt0030341,movie/the-lady-vanishes-1938,7.7,55912.0,98.0,1,1
4031676,/m/0bdgm4,Independent Lens,,,{},{},{},,tt0486531,tv/independent-lens,8.2,616.0,,73,47
22358819,/m/05szq8z,Clash of the Titans,493214993.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03k9fj"": ""Adventure"", ""/m/0jdm8"": ""Remake"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",2010-03-26,tt0800320,movie/clash-of-the-titans,5.8,289874.0,39.0,14,4
706803,/m/034f7w,G.I. Jane,97169156.0,125.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",1997-08-22,tt0119173,movie/gi-jane,6.0,85410.0,62.0,3,2
1851703,/m/060__7,Snow Falling on Cedars,23049593.0,125.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/05bh16v"": ""Courtroom Drama""}",1999-09-12,tt0120834,movie/snow-falling-on-cedars,6.7,14459.0,44.0,11,5
1033477,/m/040280,Godsend,30114487.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s9rl0"": ""Drama""}",2004-04-30,tt0335121,movie/godsend,4.8,26257.0,24.0,0,0
28010827,/m/0c3tkft,Open Season 3,7399925.0,75.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01zhp"": ""Computer Animation"", ""/m/0hqxf"": ""Family Film"", ""/m/0hcr"": ""Animation""}",2010-01-01,tt1646926,movie/openseason3,5.0,12812.0,,0,0
33096336,/m/0h66h0p,"Jeff, Who Lives at Home",4269426.0,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/05p553"": ""Comedy film""}",2011-09-14,tt1588334,movie/jeff-who-lives-at-home,6.4,65184.0,60.0,0,0
4953051,/m/0cwvf3,The Bridge,,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0jtdp"": ""Documentary""}",2006-01-01,tt0799954,movie/the-bridge,7.2,12044.0,58.0,2,0
22592501,/m/05zptkl,The Eclipse,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03rt9"": ""Ireland"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",2009-04-24,tt1346961,movie/the-eclipse,6.0,3083.0,67.0,10,5
24207129,/m/07l50_1,A Single Man,24964890.0,101.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",2009-09-11,tt1315981,movie/a-single-man,7.5,116442.0,77.0,59,39
4572965,/m/0c9jj9,Hostel 2,35619521.0,94.0,"{""/m/01wgr"": ""Czech Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06zvx"": ""Slovak Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}",2007-06-07,tt0498353,movie/hostel-part-ii,5.5,94427.0,46.0,10,0
12771649,/m/02x46vd,Berkeley,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",2005-01-01,tt0430918,movie/berkeley,5.0,265.0,,0,0
34319106,/m/0hzr9h0,The East,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",,tt1869716,movie/the-east,6.8,51842.0,68.0,7,1
28388755,/m/0crdc2c,Nice Guy Johnny,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}",2010-10-26,tt1619037,movie/nice-guy-johnny,6.2,1883.0,,1,1
5884079,/m/0fbrd7,Bangkok Dangerous,82486154.0,97.0,"{""/m/02h40lc"": ""English Language"", ""/m/0c_v2"": ""Thai Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",2008-08-22,tt0814022,movie/bangkok-dangerous,5.3,57888.0,24.0,0,0
15670779,/m/03np63f,The House of Mirth,,140.0,{},"{""/m/07ssc"": ""United Kingdom""}","{""/m/01g6gs"": ""Black-and-white"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2000-10-27,tt0200720,movie/the-house-of-mirth,7.0,7955.0,78.0,29,6
17028988,/m/041620c,Nailed,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0cshrf"": ""Political cinema"", ""/m/02l7c8"": ""Romance Film"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy""}",2009-01-01,tt1137470,movie/accidental-love,4.1,8953.0,20.0,0,0
817057,/m/03dwzc,Outland,,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hfjk"": ""Western"", ""/m/09zvmj"": ""Space western"", ""/m/0hj3n7m"": ""Hybrid Western""}",1981-05-22,tt0082869,movie/outland,6.6,31749.0,48.0,7,1
399402,/m/023p33,Cinderella,85000000.0,74.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/04t36"": ""Musical"", ""/m/0hcr"": ""Animation""}",1950-02-15,tt0042332,movie/cinderella-1950,7.3,170469.0,85.0,8,6
22224559,/m/07ykkx5,The Last Song,89041656.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01j1n2"": ""Coming of age"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}",2010-03-31,tt1294226,movie/the-last-song,6.0,91333.0,33.0,10,4
8437284,/m/0273d78,Cash,,145.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03rk0"": ""India""}","{""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/01chg"": ""Bollywood""}",2007-08-03,tt0872190,movie/cash,3.4,2053.0,,0,0
4836072,/m/0cq7kw,My Fair Lady,72000000.0,172.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04xvh5"": ""Costume drama"", ""/m/0520lz"": ""Roadshow theatrical release"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film""}",1964-10-21,tt0058385,movie/my-fair-lady,7.8,99794.0,95.0,13,25
2121431,/m/06nmwj,The House of Yes,626057.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gsy3b"": ""Sex comedy"", ""/m/0219x_"": ""Indie"", ""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/0vgkd"": ""Black comedy""}",1997-10-10,tt0119324,movie/the-house-of-yes,6.5,8469.0,54.0,6,1
6644109,/m/0gfxs9,Princesas,,113.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06mkj"": ""Spain""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",2005-09-02,tt0434292,movie/princesas,6.9,5547.0,64.0,18,10
736262,/m/036z4q,The Sure Thing,18135531.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03k9fj"": ""Adventure"", ""/m/04228s"": ""Road movie"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}",1985-03-01,tt0090103,movie/the-sure-thing,7.0,21814.0,76.0,0,0
4360088,/m/0bz3jx,"Paris, je t'aime",17471727.0,110.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/06mzp"": ""Switzerland"", ""/m/0f8l9c"": ""France"", ""/m/0345h"": ""Germany""}","{""/m/03q4nz"": ""World cinema"", ""/m/01tz3c"": ""Anthology"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s2s"": ""Time travel""}",2006-05-18,tt0401711,movie/paris-je-taime,7.2,74040.0,66.0,2,3
3579544,/m/09mtx1,Afterlife,,,{},{},{},,tt0435937,tv/afterlife,7.9,2181.0,,1,4
5480947,/m/0dnrcd,Jack Smith and the Destruction of Atlantis,,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0jtdp"": ""Documentary""}",2007-04-11,tt0795406,movie/jack-smith-and-the-destruction-of-atlantis,7.4,185.0,72.0,1,2
2262277,/m/06_461,Salaam Bombay!,,114.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/03rk0"": ""India"", ""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/02m4t"": ""Existentialism"", ""/m/06lbpz"": ""Social problem film"", ""/m/03q4nz"": ""World cinema"", ""/m/01chg"": ""Bollywood""}",1988-10-07,tt0096028,movie/salaam-bombay!,7.9,9927.0,78.0,8,13
24434151,/m/07s7ql5,Gangster's Paradise: Jerusalema,,120.0,{},"{""/m/0hzlz"": ""South Africa""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/02wtdps"": ""Crime Thriller""}",2008-01-01,tt0783532,movie/gangsters-paradise-jerusalema,7.3,10818.0,53.0,1,6
27383563,/m/0by1wkq,Looper,136513833.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}",2012-09-28,tt1276104,movie/looper,7.4,594505.0,84.0,47,18
957179,/m/03t8p6,Bright Young Things,,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0219x_"": ""Indie"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film""}",2003-10-03,tt0325123,movie/bright-young-things,6.5,6154.0,64.0,10,0
5565338,/m/0dstt0,Stroker Ace,13000000.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/06qm3"": ""Screwball comedy"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/01z02hx"": ""Sports"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0ltv"": ""Auto racing""}",1983-07-01,tt0086379,movie/stroker-ace,4.9,4175.0,30.0,4,1
168571,/m/016ks5,Mona Lisa,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0219x_"": ""Indie"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02xh1"": ""Film noir""}",1986-05-01,tt0091538,movie/mona-lisa,7.3,18216.0,85.0,14,14
6244632,/m/0fymw0,Crossover,7009668.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/01j1n2"": ""Coming of age"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/02b5_l"": ""Teen""}",2006-09-01,tt0473024,movie/crossover,2.1,9313.0,30.0,0,0
1231856,/m/04kkxx,For Love of the Game,46112640.0,137.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",1999-09-17,tt0126916,movie/for-love-of-the-game,6.6,36919.0,43.0,7,0
36348802,/m/0k3n8tj,Vulgaria,,92.0,"{""/m/012w70"": ""Cantonese""}","{""/m/03h64"": ""Hong Kong""}","{""/m/05p553"": ""Comedy film""}",2012-07-07,tt2266938,movie/vulgaria,6.3,1553.0,52.0,7,4
1612686,/m/05gmn3,Halloween Resurrection,37664855.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",2002-07-12,tt0220506,movie/halloween-resurrection,3.9,48401.0,19.0,1,1
31636280,/m/0gx3rq1,Talaash,,,"{""/m/03k50"": ""Hindi Language"", ""/m/055qm"": ""Marathi Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03rk0"": ""India""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",2012-11-30,tt1787988,movie/talaash,7.2,44333.0,65.0,26,11
21254725,/m/05c36tn,Two Tickets to Paradise,,91.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/04228s"": ""Road movie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy""}",2006-01-01,tt0463963,movie/two-tickets-to-paradise,5.3,887.0,,1,14
2028217,/m/06g77c,Inland Empire,4028293.0,197.0,"{""/m/05qqm"": ""Polish Language"", ""/m/02h40lc"": ""English Language""}","{""/m/05qhw"": ""Poland"", ""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/0424mc"": ""Experimental film"", ""/m/073_6"": ""Surrealism"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0k345"": ""Avant-garde""}",2006-12-06,tt0460829,movie/inland-empire,6.8,60831.0,73.0,20,4
1141059,/m/049w1q,The Clearing,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",2004-01-01,tt0331952,movie/the-clearing,5.8,14278.0,60.0,0,0
1850269,/m/060xq9,Kekexili: Mountain Patrol,,95.0,"{""/m/01kbdv"": ""Tibetan languages"", ""/m/03115z"": ""Mandarin Chinese"", ""/m/012w70"": ""Cantonese"", ""/m/064r7fk"": ""Standard Tibetan"", ""/m/01r2l"": ""Chinese language"", ""/m/0653m"": ""Standard Mandarin""}","{""/m/09c7w0"": ""United States of America"", ""/m/03h64"": ""Hong Kong"", ""/m/0d05w3"": ""China""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema""}",2004-01-01,tt0386651,movie/kekexilimountainpatrol,7.6,5357.0,,22,21
1157158,/m/04c13q,Death to Smoochy,8382938.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0gf28"": ""Parody"", ""/m/0vgkd"": ""Black comedy"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy""}",2002-03-29,tt0266452,movie/death-to-smoochy,6.3,42091.0,38.0,2,0
21482599,/m/05h3bcc,The Dark Tower,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/06n90"": ""Science Fiction"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hfjk"": ""Western""}",2013-05-17,tt1648190,movie/the-dark-tower,5.6,143945.0,34.0,4,0
4501185,/m/0c5skt,Universal Soldier: The Return,10937893.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/02kdv5l"": ""Action""}",1999-07-06,tt0176269,movie/universal-soldier-the-return,4.2,30444.0,24.0,0,0
28992007,/m/0dgn19h,Illegal,,95.0,"{""/m/064_8sq"": ""French Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0154j"": ""Belgium"", ""/m/04g61"": ""Luxembourg""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",2010-05-18,tt1503777,movie/illegal,6.8,936.0,54.0,11,7
5877719,/m/0fbct3,3 Strikes,9832166.0,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/06qm3"": ""Screwball comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/02kdv5l"": ""Action""}",2000-03-03,tt0199290,movie/3-strikes,4.7,3636.0,11.0,0,0
34644182,/m/0j28fqc,The Blue Lagoon,,,{},{},"{""/m/02l7c8"": ""Romance Film"", ""/m/03k9fj"": ""Adventure""}",,tt2287663,tv/blue-lagoon-the-awakening,5.3,16727.0,,0,0
3059075,/m/08ns88,Brain Donors,918239.0,79.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01hwc6"": ""Absurdism"", ""/m/0556j8"": ""Buddy film"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",1992-04-17,tt0103872,movie/brain-donors,6.9,4565.0,44.0,0,0
142274,/m/011xrr,The Adventures of Buckaroo Banzai Across the 8th Dimension,6227998.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/0gf28"": ""Parody"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/01z4y"": ""Comedy""}",1984-08-15,tt0086856,movie/the-adventures-of-buckaroo-banzai-across-the-8th-dimension,6.2,28472.0,70.0,5,0
26967925,/m/0bj75qd,Outside the Law,,137.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","{""/m/0f8l9c"": ""France"", ""/m/0154j"": ""Belgium"", ""/m/03rjj"": ""Italy"", ""/m/0h3y"": ""Algeria"", ""/m/07fj_"": ""Tunisia""}","{""/m/03g3w"": ""History"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",2010-09-22,tt1229381,movie/outside-the-law,6.6,4066.0,59.0,4,2
508985,/m/02jvd9,Afterglow,,114.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}",1997-05-11,tt0118566,movie/afterglow,6.0,3754.0,68.0,4,8
6887098,/m/0gvbrg,Fanfan la Tulipe,,99.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy""}","{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",1952-03-20,tt0044602,movie/fan-fan-the-tulip,7.2,3365.0,69.0,1,2
5284284,/m/0dcjzb,Sir! No Sir!,,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/0219x_"": ""Indie"", ""/m/03g3w"": ""History"", ""/m/082gq"": ""War film"", ""/m/0cshrf"": ""Political cinema"", ""/m/0jtdp"": ""Documentary""}",2005-06-19,tt0469589,movie/sir!-no-sir!,7.6,832.0,74.0,3,2
26149260,/m/0ccbhm0,Dylan Dog: Dead of Night,6734962.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy""}",2010-10-26,tt1013860,movie/dylan-dog-dead-of-night,5.1,15524.0,31.0,0,0
26967810,/m/0brzpsy,Of Gods and Men,,122.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language""}","{""/m/0f8l9c"": ""France""}","{""/m/03g3w"": ""History"", ""/m/07s9rl0"": ""Drama"", ""/m/02djzlc"": ""Religious Film"", ""/m/03q4nz"": ""World cinema"", ""/m/082gq"": ""War film""}",2010-05-18,tt1588337,movie/of-gods-and-men,7.2,15962.0,86.0,30,20
1871167,/m/062mn_,Welcome to Mooseport,14000000.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0cshrf"": ""Political cinema"", ""/m/02l7c8"": ""Romance Film"", ""/m/09n5t_"": ""Americana"", ""/m/01z4y"": ""Comedy""}",2004-02-20,tt0361925,movie/welcome-to-mooseport,5.3,13325.0,33.0,0,0
19434365,/m/0gjdbwf,Silver Case,,82.0,{},"{""/m/03rjj"": ""Italy""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/05p553"": ""Comedy film"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",,tt1666792,movie/silver-case,4.1,138.0,,0,17
